timestamp,unix_timestamp,cpu_usage_percent,memory_usage_percent,disk_io,network_latency_ms,active_threads,database_connections,requests_per_second,response_time_ms,error_rate_percent,active_users,api_success_count,api_failure_count,traffic_load_score,latency_volatility_index,anomaly_probability,seasonal_compliance_score,peak_hour_intensity,stability_index,is_anomaly
2024-01-29T00:40:00,1706488800,17.3,42.32,14.18,13.03,56,11,69.68,79.07,0.122,16,69.6,0.09,0.0894,0.0101,0.001,0.9992,0.0,0.9369,0
2024-01-29T00:45:00,1706489100,16.83,39.72,15.91,12.14,49,8,51.52,75.99,0.165,5,51.43,0.09,0.0782,0.0107,0.0011,0.9848,0.0,0.9386,0
2024-01-29T00:50:00,1706489400,21.34,39.62,6.39,19.72,45,11,62.0,99.98,0.078,25,61.96,0.05,0.1039,0.0078,0.0008,0.9957,0.0123,0.9219,0
2024-01-29T00:55:00,1706489700,18.95,39.43,14.08,24.87,52,9,49.99,79.58,0.004,14,49.99,0.0,0.088,0.0087,0.0009,0.9826,0.0588,0.9299,0
2024-01-29T01:00:00,1706490000,19.64,40.85,14.53,14.73,51,2,54.5,74.86,0.793,13,54.06,0.43,0.0917,0.0089,0.0009,0.9485,0.0,0.9267,0
2024-01-29T01:05:00,1706490300,18.33,40.71,15.05,16.99,47,11,47.29,86.93,0.196,15,47.2,0.09,0.0852,0.0089,0.0009,0.9668,0.0356,0.9326,0
2024-01-29T01:10:00,1706490600,20.93,39.3,10.2,20.11,61,15,47.51,84.87,0.26,31,47.39,0.12,0.0995,0.0086,0.0009,0.9804,0.0,0.9229,0
2024-01-29T01:15:00,1706490900,21.7,40.04,9.04,28.35,58,10,64.96,90.63,1.173,29,64.19,0.76,0.1074,0.0104,0.001,0.9928,0.0591,0.9168,0
2024-01-29T01:20:00,1706491200,25.43,39.54,3.82,25.11,65,7,52.84,92.14,0.353,21,52.65,0.19,0.1141,0.0104,0.001,0.9672,0.0,0.9061,0
2024-01-29T01:25:00,1706491500,19.55,41.53,10.4,27.56,51,15,36.08,97.43,0.697,18,35.83,0.25,0.0868,0.0109,0.0011,0.9942,0.0186,0.9257,0
2024-01-29T01:30:00,1706491800,16.38,37.68,17.13,23.09,48,10,47.91,68.9,0.0,18,47.91,0.0,0.0795,0.011,0.0011,0.9837,0.0384,0.9392,0
2024-01-29T01:35:00,1706492100,18.74,39.39,11.26,24.7,56,9,70.41,81.5,0.966,0,69.73,0.68,0.0897,0.0112,0.0011,0.998,0.0,0.9282,0
2024-01-29T01:40:00,1706492400,22.12,39.65,9.14,12.75,50,9,42.92,74.81,0.685,22,42.63,0.29,0.0994,0.0113,0.0011,0.9736,0.0,0.9185,0
2024-01-29T01:45:00,1706492700,18.07,42.51,12.32,6.58,50,4,47.07,61.56,0.095,20,47.02,0.04,0.0858,0.0132,0.0013,0.9846,0.0,0.9351,0
2024-01-29T01:50:00,1706493000,16.29,42.12,5.25,23.34,56,8,44.42,86.84,0.571,29,44.17,0.25,0.0815,0.0133,0.0013,0.9754,0.0664,0.938,0
2024-01-29T01:55:00,1706493300,18.12,40.71,8.91,21.3,43,16,45.04,75.64,0.483,15,44.82,0.22,0.0838,0.013,0.0013,0.9688,0.0,0.9321,0
2024-01-29T02:00:00,1706493600,18.67,38.21,13.26,8.83,45,8,62.59,95.17,0.581,25,62.23,0.36,0.0947,0.0143,0.0014,0.9939,0.0,0.9315,0
2024-01-29T02:05:00,1706493900,17.29,40.1,12.24,15.13,65,6,52.25,70.02,0.206,29,52.14,0.11,0.0876,0.0145,0.0014,0.9978,0.0,0.9365,0
2024-01-29T02:10:00,1706494200,20.54,43.38,8.0,17.89,58,11,66.08,77.04,0.54,10,65.72,0.36,0.0978,0.0145,0.0015,0.9955,0.0,0.9238,0
2024-01-29T02:15:00,1706494500,19.8,39.73,17.13,23.76,27,16,19.81,89.52,0.002,21,19.81,0.0,0.0832,0.0137,0.0014,0.9861,0.1301,0.927,0
2024-01-29T02:20:00,1706494800,21.97,40.23,4.16,21.0,43,8,55.84,70.82,0.501,23,55.56,0.28,0.1035,0.0133,0.0013,0.994,0.0,0.9184,0
2024-01-29T02:25:00,1706495100,18.89,40.34,11.25,23.89,63,10,40.19,65.84,0.445,28,40.01,0.18,0.0889,0.0126,0.0013,0.9935,0.0527,0.9291,0
2024-01-29T02:30:00,1706495400,21.4,38.47,13.39,14.33,45,13,40.72,88.38,0.276,5,40.61,0.11,0.0908,0.0124,0.0012,0.9988,0.0095,0.9219,0
2024-01-29T02:35:00,1706495700,18.77,38.54,14.94,11.2,48,13,35.52,79.95,0.466,45,35.36,0.17,0.0923,0.0121,0.0012,0.9827,0.0,0.9311,0
2024-01-29T02:40:00,1706496000,17.18,38.54,10.49,9.46,44,11,49.4,63.74,0.425,35,49.19,0.21,0.0881,0.0127,0.0013,0.9881,0.0087,0.937,0
2024-01-29T02:45:00,1706496300,18.64,39.46,13.06,22.04,53,3,16.88,74.36,0.55,19,16.79,0.09,0.0775,0.0114,0.0011,0.9615,0.0165,0.93,0
2024-01-29T02:50:00,1706496600,15.95,40.8,10.02,18.11,39,11,50.56,72.96,0.369,29,50.37,0.19,0.0823,0.0108,0.0011,0.9731,0.0,0.9404,0
2024-01-29T02:55:00,1706496900,24.47,40.31,16.67,21.92,45,16,43.7,81.84,0.171,44,43.62,0.07,0.1148,0.0109,0.0011,0.9882,0.0,0.9103,0
2024-01-29T03:00:00,1706497200,20.36,40.91,11.29,20.97,53,5,34.38,75.47,0.485,31,34.21,0.17,0.0931,0.0097,0.001,0.9998,0.0379,0.9242,0
2024-01-29T03:05:00,1706497500,18.01,43.89,14.64,9.1,68,8,61.77,102.23,0.338,13,61.57,0.21,0.0883,0.0109,0.0011,0.9724,0.0,0.9343,0
2024-01-29T03:10:00,1706497800,19.06,44.67,5.38,19.23,47,10,56.92,78.69,0.371,0,56.71,0.21,0.0863,0.011,0.0011,0.9501,0.0,0.9293,0
2024-01-29T03:15:00,1706498100,13.87,40.17,9.54,23.26,47,10,35.83,80.46,0.464,15,35.66,0.17,0.0657,0.0109,0.0011,0.9854,0.0138,0.9469,0
2024-01-29T03:20:00,1706498400,23.59,41.66,12.16,26.51,75,13,60.77,90.12,0.546,27,60.44,0.33,0.1121,0.0119,0.0012,0.9979,0.0306,0.9119,0
2024-01-29T03:25:00,1706498700,23.34,41.19,12.12,17.48,34,6,55.14,68.58,0.258,17,55.0,0.14,0.1062,0.0113,0.0011,0.9886,0.0507,0.9146,0
2024-01-29T03:30:00,1706499000,20.27,41.94,7.73,16.89,48,2,45.68,90.08,0.1,12,45.64,0.05,0.0906,0.0112,0.0011,0.9951,0.0,0.926,0
2024-01-29T03:35:00,1706499300,20.8,41.88,2.56,22.37,41,7,14.51,78.87,0.466,2,14.45,0.07,0.079,0.0105,0.0011,0.9896,0.0,0.9225,0
2024-01-29T03:40:00,1706499600,16.83,39.05,2.96,19.2,42,10,49.18,86.56,0.655,15,48.86,0.32,0.0806,0.0087,0.0009,0.9543,0.0,0.9365,0
2024-01-29T03:45:00,1706499900,17.01,43.57,6.21,12.8,54,10,57.23,66.94,0.47,17,56.96,0.27,0.0845,0.0094,0.0009,0.981,0.0,0.9371,0
2024-01-29T03:50:00,1706500200,15.76,42.76,21.15,16.54,47,13,33.63,87.47,0.677,10,33.4,0.23,0.07,0.0095,0.0009,0.9815,0.0219,0.9405,0
2024-01-29T03:55:00,1706500500,19.6,41.74,1.0,23.42,56,13,57.68,82.4,0.075,17,57.64,0.04,0.0938,0.0097,0.001,0.9711,0.0,0.9276,0
2024-01-29T04:00:00,1706500800,22.65,41.23,9.33,15.64,54,3,27.32,99.03,0.751,16,27.11,0.21,0.0942,0.0098,0.001,0.997,0.0392,0.9161,0
2024-01-29T04:05:00,1706501100,19.04,40.72,8.82,29.34,38,12,70.08,90.31,0.549,21,69.7,0.39,0.0972,0.0097,0.001,0.9875,0.0,0.9276,0
2024-01-29T04:10:00,1706501400,20.87,40.37,10.17,20.13,37,4,26.44,77.84,0.663,32,26.26,0.18,0.0926,0.0096,0.001,0.9643,0.0628,0.922,0
2024-01-29T04:15:00,1706501700,22.45,41.42,9.67,18.58,56,3,24.32,77.02,0.907,10,24.1,0.22,0.0906,0.0095,0.001,0.9858,0.0,0.9161,0
2024-01-29T04:20:00,1706502000,15.94,40.46,6.08,23.45,36,14,44.37,67.74,0.685,26,44.06,0.3,0.0793,0.0089,0.0009,0.9935,0.0469,0.939,0
2024-01-29T04:25:00,1706502300,24.61,40.68,14.08,23.11,43,13,40.47,92.45,0.313,24,40.35,0.13,0.108,0.009,0.0009,0.9974,0.0,0.9093,0
2024-01-29T04:30:00,1706502600,22.89,40.04,3.47,24.32,51,3,55.04,67.74,0.317,18,54.87,0.17,0.1049,0.009,0.0009,0.9945,0.0,0.9152,0
2024-01-29T04:35:00,1706502900,21.28,39.76,17.48,12.3,57,8,18.86,65.67,0.294,17,18.8,0.06,0.0868,0.0102,0.001,0.9934,0.0,0.9225,0
2024-01-29T04:40:00,1706503200,22.31,43.45,11.81,21.54,49,15,41.98,77.37,0.761,15,41.66,0.32,0.0976,0.0102,0.001,0.9855,0.0,0.9165,0
2024-01-29T04:45:00,1706503500,22.43,40.38,6.35,24.26,59,8,52.13,98.94,0.0,15,52.13,0.0,0.1014,0.0093,0.0009,0.9925,0.0247,0.9177,0
2024-01-29T04:50:00,1706503800,20.73,39.49,7.24,21.16,44,9,29.41,71.84,0.07,9,29.39,0.02,0.0859,0.0089,0.0009,0.996,0.0202,0.9239,0
2024-01-29T04:55:00,1706504100,23.57,40.52,14.58,25.2,54,17,50.52,92.05,0.707,35,50.16,0.36,0.1111,0.0091,0.0009,0.9901,0.1492,0.9118,0
2024-01-29T05:00:00,1706504400,18.87,38.05,4.63,27.21,46,12,40.08,79.93,0.531,10,39.87,0.21,0.0832,0.0088,0.0009,0.9819,0.0021,0.9286,0
2024-01-29T05:05:00,1706504700,21.15,41.92,10.2,24.16,56,12,45.85,76.5,0.65,22,45.55,0.3,0.0969,0.0078,0.0008,0.9723,0.0,0.9206,0
2024-01-29T05:10:00,1706505000,23.67,40.45,10.27,21.77,48,7,34.64,93.67,0.086,23,34.61,0.03,0.1024,0.0077,0.0008,0.9915,0.0425,0.9134,0
2024-01-29T05:15:00,1706505300,13.27,39.64,9.77,26.3,47,5,33.0,85.51,0.262,29,32.91,0.09,0.067,0.0076,0.0008,0.9986,0.0,0.9491,0
2024-01-29T05:20:00,1706505600,21.09,39.45,12.18,27.06,57,13,55.97,73.79,0.0,16,55.97,0.0,0.0982,0.008,0.0008,0.9954,0.0088,0.922,0
2024-01-29T05:25:00,1706505900,22.57,37.8,13.4,26.66,55,5,43.67,83.55,0.715,15,43.36,0.31,0.099,0.0082,0.0008,0.9801,0.0229,0.9151,0
2024-01-29T05:30:00,1706506200,16.03,43.68,11.98,16.72,42,12,72.05,84.72,0.863,13,71.42,0.62,0.0847,0.0091,0.0009,0.9928,0.0,0.9391,0
2024-01-29T05:35:00,1706506500,22.88,41.77,16.86,19.02,77,16,80.53,97.3,0.661,10,80.0,0.53,0.1109,0.0068,0.0007,0.9763,0.0,0.9151,0
2024-01-29T05:40:00,1706506800,20.15,44.65,13.36,21.06,41,9,41.41,75.54,0.775,24,41.09,0.32,0.0925,0.0068,0.0007,0.9817,0.006,0.9242,0
2024-01-29T05:45:00,1706507100,26.15,42.59,13.62,29.46,56,12,100.04,87.93,0.412,51,99.63,0.41,0.1417,0.0077,0.0008,0.9995,0.0083,0.9028,0
2024-01-29T05:50:00,1706507400,19.84,41.1,5.55,17.54,60,10,33.27,84.76,0.829,15,32.99,0.28,0.0859,0.0084,0.0008,0.9523,0.064,0.9256,0
2024-01-29T05:55:00,1706507700,20.5,43.13,13.37,24.04,69,7,78.03,86.66,0.467,40,77.66,0.36,0.111,0.0083,0.0008,0.9921,0.1021,0.9234,0
2024-01-29T06:00:00,1706508000,24.81,42.23,13.78,25.39,60,24,84.99,92.64,0.0,24,84.99,0.0,0.1235,0.0081,0.0008,0.9952,0.0,0.9091,0
2024-01-29T06:05:00,1706508300,23.96,42.16,8.39,32.71,65,24,105.07,71.85,0.273,37,104.78,0.29,0.1313,0.0098,0.001,0.9986,0.0498,0.9105,0
2024-01-29T06:10:00,1706508600,22.49,38.04,13.76,31.26,54,19,76.94,92.32,0.348,36,76.67,0.27,0.1164,0.0105,0.0011,0.98,0.0218,0.9157,0
2024-01-29T06:15:00,1706508900,28.83,47.33,12.56,28.86,71,17,61.03,99.94,0.647,65,60.63,0.39,0.1426,0.0107,0.0011,0.9852,0.0768,0.8929,0
2024-01-29T06:20:00,1706509200,22.13,41.34,11.22,21.56,64,11,64.92,73.31,0.444,34,64.63,0.29,0.1105,0.0108,0.0011,0.9705,0.0,0.918,0
2024-01-29T06:25:00,1706509500,24.77,47.4,15.78,30.64,61,8,78.29,86.76,0.899,41,77.59,0.7,0.1265,0.0113,0.0011,0.9771,0.1054,0.9064,0
2024-01-29T06:30:00,1706509800,22.84,41.38,6.05,22.05,66,8,97.8,84.66,0.277,28,97.53,0.27,0.1221,0.0103,0.001,0.9737,0.0009,0.9158,0
2024-01-29T06:35:00,1706510100,25.53,46.11,22.56,23.01,78,24,96.28,106.04,0.067,66,96.22,0.06,0.143,0.0097,0.001,0.9843,0.1024,0.9067,0
2024-01-29T06:40:00,1706510400,34.68,46.36,23.78,40.87,82,30,95.29,106.81,0.342,77,94.96,0.33,0.1784,0.0126,0.0013,0.9945,0.0807,0.8714,0
2024-01-29T06:45:00,1706510700,29.14,45.74,13.96,28.67,85,14,124.39,111.65,0.664,82,123.56,0.83,0.1701,0.0125,0.0013,0.9657,0.0403,0.8917,0
2024-01-29T06:50:00,1706511000,30.4,44.36,19.74,39.78,83,27,107.31,99.66,0.301,75,106.99,0.32,0.1667,0.0129,0.0013,0.951,0.0804,0.8868,0
2024-01-29T06:55:00,1706511300,33.2,45.99,23.58,30.87,89,40,154.84,103.73,0.7,78,153.75,1.08,0.1933,0.0125,0.0013,0.99,0.066,0.877,0
2024-01-29T07:00:00,1706511600,31.22,45.07,18.07,38.42,87,25,117.86,104.7,0.136,77,117.7,0.16,0.1737,0.0131,0.0013,0.9945,0.0919,0.8845,0
2024-01-29T07:05:00,1706511900,24.8,45.6,18.23,41.22,96,20,115.83,112.65,0.0,58,115.83,0.0,0.1444,0.0145,0.0014,0.9923,0.1048,0.9072,0
2024-01-29T07:10:00,1706512200,37.4,46.21,22.22,31.36,96,26,150.06,119.62,0.629,92,149.12,0.94,0.211,0.0145,0.0014,0.9791,0.1098,0.8623,0
2024-01-29T07:15:00,1706512500,26.93,45.05,21.51,36.54,99,25,143.93,103.14,0.0,86,143.93,0.0,0.1701,0.0146,0.0015,0.9946,0.0186,0.9002,0
2024-01-29T07:20:00,1706512800,35.61,44.68,21.77,34.8,88,25,133.2,124.25,0.707,97,132.26,0.94,0.2006,0.0131,0.0013,0.9758,0.113,0.868,0
2024-01-29T07:25:00,1706513100,31.78,44.29,21.39,30.06,89,22,143.73,109.39,0.356,85,143.22,0.51,0.1868,0.0131,0.0013,0.9893,0.127,0.883,0
2024-01-29T07:30:00,1706513400,35.37,49.1,27.77,56.22,112,21,161.09,116.41,0.285,112,160.63,0.46,0.2137,0.0169,0.0017,0.9993,0.0853,0.8672,0
2024-01-29T07:35:00,1706513700,32.64,46.05,23.28,33.0,93,30,158.78,122.66,0.341,84,158.24,0.54,0.1946,0.015,0.0015,0.9773,0.1352,0.8796,0
2024-01-29T07:40:00,1706514000,41.53,46.21,28.11,45.54,92,36,177.31,127.33,0.775,104,175.94,1.37,0.2384,0.0157,0.0016,0.9916,0.0793,0.8456,0
2024-01-29T07:45:00,1706514300,35.2,47.72,29.61,35.09,89,34,153.08,112.72,0.33,80,152.58,0.5,0.2005,0.0148,0.0015,0.9827,0.0513,0.8704,0
2024-01-29T07:50:00,1706514600,36.85,45.24,30.14,44.09,118,25,199.06,128.9,0.502,100,198.07,1.0,0.2279,0.0153,0.0015,0.9599,0.0559,0.863,0
2024-01-29T07:55:00,1706514900,34.19,48.46,33.91,41.7,122,36,155.92,135.72,1.352,111,153.81,2.11,0.2075,0.0147,0.0015,0.9923,0.1171,0.8705,0
2024-01-29T08:00:00,1706515200,35.63,49.56,23.22,46.57,107,36,197.77,124.62,0.86,97,196.07,1.7,0.2222,0.0153,0.0015,0.996,0.1365,0.8661,0
2024-01-29T08:05:00,1706515500,39.79,51.74,29.12,47.14,115,35,225.38,135.06,0.278,137,224.75,0.63,0.2586,0.0159,0.0016,0.9859,0.1489,0.8527,0
2024-01-29T08:10:00,1706515800,37.92,51.66,33.55,47.38,143,39,210.48,140.35,0.798,118,208.8,1.68,0.2411,0.0153,0.0015,0.9868,0.158,0.858,0
2024-01-29T08:15:00,1706516100,41.34,48.41,32.4,49.58,103,35,202.68,143.6,0.152,128,202.37,0.31,0.2537,0.0156,0.0016,0.9573,0.1446,0.8473,0
2024-01-29T08:20:00,1706516400,35.89,49.21,27.55,46.25,123,39,195.47,132.04,0.343,114,194.8,0.67,0.2277,0.0149,0.0015,0.9815,0.0909,0.8665,0
2024-01-29T08:25:00,1706516700,48.61,55.41,40.92,61.78,148,47,282.26,161.67,0.852,166,279.85,2.4,0.3178,0.0157,0.0016,0.9968,0.1819,0.8183,0
2024-01-29T08:30:00,1706517000,47.25,54.27,37.88,53.09,140,49,254.17,145.63,0.209,154,253.63,0.53,0.2999,0.0151,0.0015,0.9902,0.2346,0.8258,0
2024-01-29T08:35:00,1706517300,43.71,51.6,40.72,46.62,137,47,237.9,147.94,0.473,152,236.77,1.13,0.2813,0.0127,0.0013,0.9861,0.2161,0.8385,0
2024-01-29T08:40:00,1706517600,43.62,52.84,29.94,47.4,132,37,241.16,142.61,0.14,126,240.83,0.34,0.274,0.0127,0.0013,0.9907,0.193,0.8395,0
2024-01-29T08:45:00,1706517900,45.55,54.72,36.37,56.25,138,39,264.6,140.9,0.714,153,262.71,1.89,0.297,0.0111,0.0011,0.9864,0.0911,0.8302,0
2024-01-29T08:50:00,1706518200,40.35,51.34,34.41,46.47,141,41,247.12,144.71,0.144,153,246.76,0.36,0.2729,0.0108,0.0011,0.9834,0.1585,0.8512,0
2024-01-29T08:55:00,1706518500,52.07,51.6,43.69,53.83,136,49,282.05,157.16,0.093,173,281.79,0.26,0.3321,0.01,0.001,0.9705,0.2361,0.809,0
2024-01-29T09:00:00,1706518800,46.18,57.82,41.45,52.21,149,56,242.44,148.93,0.0,172,242.44,0.0,0.2978,0.0098,0.001,0.9871,0.5611,0.8302,0
2024-01-29T09:05:00,1706519100,47.57,54.66,36.25,53.1,150,48,261.18,147.72,0.722,160,259.3,1.89,0.3052,0.0096,0.001,0.9834,0.6409,0.8234,0
2024-01-29T09:10:00,1706519400,48.88,53.94,43.54,53.75,140,51,275.04,153.43,0.599,164,273.39,1.65,0.3157,0.0094,0.0009,0.9937,0.639,0.819,0
2024-01-29T09:15:00,1706519700,44.19,55.71,43.1,60.73,166,55,299.43,162.85,1.111,193,296.1,3.33,0.3164,0.0106,0.0011,0.966,0.6639,0.8334,0
2024-01-29T09:20:00,1706520000,50.27,57.67,39.84,63.21,167,62,279.39,148.48,0.691,193,277.46,1.93,0.3312,0.0114,0.0011,0.9906,0.7179,0.8126,0
2024-01-29T09:25:00,1706520300,54.59,59.6,44.43,68.64,162,57,300.92,171.4,0.593,198,299.13,1.79,0.3552,0.0135,0.0014,0.9921,0.6313,0.7969,0
2024-01-29T09:30:00,1706520600,52.06,54.68,54.08,60.77,158,54,293.14,155.04,0.763,203,290.9,2.24,0.3452,0.014,0.0014,0.9785,0.6788,0.8064,0
2024-01-29T09:35:00,1706520900,52.63,56.14,42.96,67.1,153,53,317.5,178.43,0.815,200,314.91,2.59,0.3544,0.0144,0.0014,0.9953,0.6104,0.8035,0
2024-01-29T09:40:00,1706521200,46.86,57.5,40.0,52.34,136,53,266.44,132.07,0.412,166,265.34,1.1,0.3064,0.0134,0.0013,0.9865,0.5643,0.8268,0
2024-01-29T09:45:00,1706521500,56.18,59.54,47.27,77.09,160,69,331.72,176.97,0.312,194,330.68,1.04,0.3698,0.0175,0.0018,0.9845,0.5676,0.791,0
2024-01-29T09:50:00,1706521800,53.52,59.46,46.09,59.13,169,56,307.96,152.25,0.974,222,304.96,3.0,0.3613,0.0156,0.0016,0.9873,0.7485,0.801,0
2024-01-29T09:55:00,1706522100,57.64,59.32,53.3,68.64,178,59,324.85,180.37,0.865,202,322.04,2.81,0.3752,0.0158,0.0016,0.9844,0.7994,0.7855,0
2024-01-29T10:00:00,1706522400,52.07,59.39,50.59,69.2,193,58,339.7,175.63,1.09,199,336.0,3.7,0.3595,0.0152,0.0015,0.9855,0.688,0.8045,0
2024-01-29T10:05:00,1706522700,52.49,57.05,48.4,69.34,170,55,308.6,162.67,0.992,194,305.54,3.06,0.3491,0.0143,0.0014,0.9796,0.8094,0.8033,0
2024-01-29T10:10:00,1706523000,54.98,58.89,48.7,61.48,169,69,367.75,188.48,0.78,224,364.88,2.87,0.387,0.0129,0.0013,0.9728,0.8108,0.796,0
2024-01-29T10:15:00,1706523300,58.09,61.7,53.27,65.94,191,68,364.68,169.4,0.848,233,361.59,3.09,0.3997,0.0127,0.0013,0.9951,0.8708,0.7843,0
2024-01-29T10:20:00,1706523600,57.01,59.6,49.9,71.52,189,65,358.31,175.6,0.375,213,356.97,1.34,0.3875,0.0131,0.0013,0.998,0.7772,0.7886,0
2024-01-29T10:25:00,1706523900,58.05,61.58,53.85,70.57,194,70,371.19,187.82,0.239,229,370.3,0.89,0.4005,0.0133,0.0013,0.9889,0.8137,0.7853,0
2024-01-29T10:30:00,1706524200,56.76,61.29,60.29,75.92,193,70,367.61,200.36,0.509,234,365.74,1.87,0.3963,0.0139,0.0014,0.9889,0.8237,0.7886,0
2024-01-29T10:35:00,1706524500,56.14,64.29,56.93,69.24,180,63,376.0,187.57,1.14,212,371.71,4.29,0.3901,0.014,0.0014,0.9994,0.8411,0.79,0
2024-01-29T10:40:00,1706524800,58.25,60.59,51.29,76.63,193,63,382.55,186.1,0.924,234,379.02,3.53,0.4066,0.0111,0.0011,0.9681,0.8796,0.7822,0
2024-01-29T10:45:00,1706525100,53.89,63.35,53.38,64.24,196,54,379.67,191.75,0.356,240,378.32,1.35,0.3921,0.0104,0.001,0.9953,0.8371,0.8005,0
2024-01-29T10:50:00,1706525400,53.6,62.74,48.54,79.02,184,75,380.68,185.97,0.872,247,377.36,3.32,0.3936,0.0102,0.001,0.9885,0.8907,0.7984,0
2024-01-29T10:55:00,1706525700,61.33,62.25,53.96,85.28,201,65,370.85,196.05,0.0,245,370.85,0.0,0.417,0.0134,0.0013,0.9889,0.9678,0.7725,0
2024-01-29T11:00:00,1706526000,54.02,60.09,45.77,81.21,198,71,388.47,187.14,0.256,251,387.47,1.0,0.3989,0.0144,0.0014,0.9721,0.8652,0.7982,0
2024-01-29T11:05:00,1706526300,63.15,63.7,61.25,83.2,213,82,388.38,196.42,0.628,265,385.94,2.44,0.4355,0.0154,0.0015,0.9896,0.9336,0.7648,0
2024-01-29T11:10:00,1706526600,63.2,65.7,55.17,75.21,229,69,399.37,198.34,0.246,276,398.38,0.98,0.4428,0.0134,0.0013,0.9926,0.9677,0.7665,0
2024-01-29T11:15:00,1706526900,62.28,60.12,54.26,76.34,197,71,384.75,180.36,0.969,250,381.02,3.73,0.4266,0.0122,0.0012,0.9538,0.962,0.7679,0
2024-01-29T11:20:00,1706527200,53.05,60.45,46.07,66.1,187,63,327.57,161.68,0.509,200,325.9,1.67,0.3592,0.0132,0.0013,0.9655,0.7058,0.8029,0
2024-01-29T11:25:00,1706527500,67.28,66.06,61.42,81.46,197,76,405.19,203.35,0.977,247,401.23,3.96,0.4501,0.0133,0.0013,0.997,0.9433,0.7495,0
2024-01-29T11:30:00,1706527800,62.78,62.35,59.83,74.79,200,70,404.4,191.13,0.423,236,402.69,1.71,0.4305,0.0133,0.0013,0.9676,0.8869,0.7677,0
2024-01-29T11:35:00,1706528100,56.67,63.71,59.77,76.48,198,64,366.31,169.64,0.78,225,363.45,2.86,0.3928,0.0126,0.0013,0.9945,0.8582,0.7881,0
2024-01-29T11:40:00,1706528400,60.61,62.79,49.97,72.76,200,75,385.38,193.46,0.676,235,382.77,2.61,0.4162,0.0128,0.0013,0.9663,0.8628,0.7749,0
2024-01-29T11:45:00,1706528700,65.26,63.63,57.82,72.14,190,65,384.7,196.42,0.673,273,382.11,2.59,0.4442,0.0108,0.0011,0.993,0.937,0.7586,0
2024-01-29T11:50:00,1706529000,61.62,66.34,53.82,81.86,220,78,421.96,172.24,0.995,254,417.76,4.2,0.4379,0.0111,0.0011,0.9822,0.9074,0.7694,0
2024-01-29T11:55:00,1706529300,59.82,59.0,54.18,78.25,200,70,383.73,191.11,1.01,212,379.86,3.88,0.4057,0.0099,0.001,0.9805,0.8766,0.7762,0
2024-01-29T12:00:00,1706529600,64.42,60.94,58.48,72.35,198,66,394.06,204.32,0.661,243,391.45,2.61,0.435,0.0097,0.001,0.9763,0.9134,0.7616,0
2024-01-29T12:05:00,1706529900,62.05,65.93,56.3,81.03,202,70,443.53,184.36,0.706,255,440.39,3.13,0.4469,0.0092,0.0009,0.9658,0.9582,0.7687,0
2024-01-29T12:10:00,1706530200,66.81,66.59,58.89,87.99,213,67,414.34,212.58,0.99,266,410.24,4.1,0.4574,0.0116,0.0012,0.9961,0.9846,0.7503,0
2024-01-29T12:15:00,1706530500,61.89,61.56,55.71,80.71,218,75,397.21,197.68,0.881,268,393.71,3.5,0.435,0.0118,0.0012,0.9973,1.0,0.7689,0
2024-01-29T12:20:00,1706530800,54.71,65.68,60.11,79.37,200,61,383.99,193.32,0.161,260,383.37,0.62,0.4027,0.0095,0.001,0.9835,0.896,0.7963,0
2024-01-29T12:25:00,1706531100,64.8,58.13,54.65,70.41,201,64,381.77,193.67,0.916,228,378.27,3.5,0.4276,0.0103,0.001,0.9669,1.0,0.7598,0
2024-01-29T12:30:00,1706531400,63.71,64.37,54.35,78.48,206,77,394.84,193.32,0.739,257,391.92,2.92,0.4372,0.0102,0.001,0.998,0.9154,0.7631,0
2024-01-29T12:35:00,1706531700,65.2,64.36,59.3,80.38,201,73,415.16,191.46,0.319,257,413.84,1.32,0.4492,0.0103,0.001,0.9749,0.9999,0.7586,0
2024-01-29T12:40:00,1706532000,63.35,63.82,63.95,86.22,204,82,400.14,209.27,0.848,261,396.75,3.39,0.4389,0.0107,0.0011,0.9945,1.0,0.7631,0
2024-01-29T12:45:00,1706532300,57.8,60.79,48.42,76.02,190,64,361.36,190.09,0.933,231,357.99,3.37,0.397,0.01,0.001,0.9851,0.8487,0.7838,0
2024-01-29T12:50:00,1706532600,66.3,62.54,59.2,85.55,199,76,418.81,178.22,0.723,257,415.79,3.03,0.4543,0.0106,0.0011,0.9746,0.9887,0.7531,0
2024-01-29T12:55:00,1706532900,62.26,62.35,53.44,72.47,202,69,386.96,200.91,0.487,259,385.07,1.88,0.43,0.0113,0.0011,0.9918,0.9834,0.7696,0
2024-01-29T13:00:00,1706533200,60.88,66.03,57.59,73.67,207,64,389.0,184.49,0.665,254,386.42,2.59,0.4243,0.0111,0.0011,0.9859,0.8906,0.7739,0
2024-01-29T13:05:00,1706533500,66.09,66.32,57.61,87.63,216,73,438.43,205.67,0.564,276,435.95,2.47,0.466,0.0121,0.0012,0.9745,0.9374,0.754,0
2024-01-29T13:10:00,1706533800,68.64,67.06,55.5,87.15,207,72,402.92,211.48,0.669,268,400.22,2.69,0.4607,0.0119,0.0012,0.9775,1.0,0.7448,0
2024-01-29T13:15:00,1706534100,66.54,63.82,55.96,79.7,206,79,417.2,196.87,0.853,271,413.65,3.56,0.459,0.0118,0.0012,0.9874,0.959,0.7527,0
